Term	Type	Overlap	P.value	Adjusted.P.value	Genes
CCRL2	knockdown 96h A549 	16/300	0.00705100941988151	0.0376743083959651	SPI1;ZNF79;PRDM10;AFF1;RUNX1;ZNF7;YY2;GON4L;ZNF407;ZXDC;SNAPC4;ZNF557;ZNF623;LMX1B;RREB1;RBM6
CD97	knockdown 96h HT29 	20/300	0.000176595397608658	0.0126179142918814	RBPJL;PBRM1;MAX;TFEB;PAX3;ZNF76;TBX6;ETV3;FOXP3;RNF2;ELK4;ZXDB;ZNF280B;ZKSCAN3;ATF7;ZKSCAN5;PKNOX1;TP63;ZBED4;CREB5
CDC7	knockdown 96h HA1E 	17/300	0.00305087229815463	0.022828292925001	RBPJL;ZNF384;GMEB2;ZFHX2;ETV3;ZFX;AFF4;TBX19;MECP2;HIC2;YY2;ZNF280B;SP4;ZSCAN12;MAFK;LMX1B;ZSCAN2
CDC7	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0132801182804022	ZNF142;GMEB2;ZNF460;SRF;RFX3;PAX3;PRDM13;PRDM10;IKZF5;ELK4;MECP2;THAP3;NKRF;SNAPC4;ZSCAN12;ATF7;E2F4;ZNF343
CDC7	knockdown 96h HT29 	16/300	0.00705100941988151	0.0376743083959651	ZNF274;ZSCAN5A;PRDM9;TIPARP;ONECUT1;PRDM13;ZNF3;OVOL1;ETV3;ZNF609;ZNF778;ZKSCAN5;ZNF248;CLOCK;ZNF696;ZSCAN2
CDC7	knockdown 96h PC3 	18/300	0.00124637773103665	0.0132801182804022	ZNF287;MLXIP;MINK1;RFX3;WIZ;NFATC1;ZBTB5;ETV3;NR2F6;GLI2;ZBTB40;ELK4;MECP2;POLR2A;IRF4;SNAPC4;PLAGL2;ZNF324
CDK10	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0376743083959651	PRDM8;GCM1;POU2F1;SATB2;DOT1L;TFEB;PRDM13;NFATC1;PRDM2;MLLT1;HOXC13;ESR2;GLI2;NCOR2;CUX1;DVL2
CDK10	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0296849702738402	ZNF771;ZNF440;ZBTB39;GMEB2;BRPF1;UBR4;PBX2;PRDM13;ZBTB3;FOSL2;GON4L;MTA1;HOXC4;ZNF688;ZNF576;E2F6;ZNF267;ZNF343
CDK11B	human kinase ARCHS4 coexpression	28/299	9.67287942808241e-09	2.99214403642016e-07	SRCAP;DOT1L;MAZ;AKAP8L;BAZ2A;YBX1;MTA1;POLR2A;DVL1;UBTF;ZNF646;E2F4;CIC;MBD3;CIZ1;SF3A2;MINK1;PBX2;KLF16;GATAD2A;NCOR2;ERF;ZNF316;ZNF777;PRR12;ZNF598;SLC2A4RG;ANAPC2
CDK11B	knockdown 96h HA1E 	17/300	0.00305087229815463	0.022828292925001	ZNF177;EGR4;PPP1R10;ZNF180;RFX3;BAZ2A;AFF3;RNF2;ZBTB6;YY2;SNAPC4;ZNF778;ZNF787;E2F4;ZFP37;ZBED4;ANAPC2
CDK11B	knockdown 96h PC3 	17/300	0.00305087229815463	0.022828292925001	ZNF550;ASH1L;ZNF3;NR3C1;CHD2;POU6F1;PHF8;GON4L;ZNF408;ZNF280B;ZNF407;PLAGL2;ZNF778;TCF4;ZNF354A;ZNF202;UNKL
CDK12	human kinase ARCHS4 coexpression	36/299	4.23562918768612e-14	1.96533194308636e-11	NFAT5;ZNF592;UBR4;UBP1;FOXK2;BAZ2A;TCF20;YBX1;CHD2;NR2C2;AFF1;PHF8;ELK4;ZNF609;LARP1;POLR2A;ATXN7;SIN3A;HIVEP1;EP400;UBTF;PLAGL2;ZNF646;WHSC1;MTA2;RREB1;ZNF142;HELZ;ASH1L;GATAD2A;SP1;ZNF318;ZNF777;PRR12;ZNF598;RCOR1
CDK13	human kinase ARCHS4 coexpression	25/299	5.26212658692507e-07	9.04306198641938e-06	NFAT5;ZNF592;SRCAP;UBR4;UBP1;BAZ2A;TCF20;CHD2;NR2C2;AFF4;CHD1;AFF1;ZBTB40;ELK4;ZNF609;ZNF407;UBTF;HIVEP2;RREB1;MGA;ZBTB37;ASH1L;NCOR2;SP1;TAF1
CDK16	human kinase ARCHS4 coexpression	29/299	2.353857271496e-09	1.09218977397414e-07	ZNF512B;SRCAP;MAZ;WIZ;MLLT1;YBX1;ELK1;CENPB;MTA1;ZNF703;HSF1;DVL1;ZNF768;E2F1;DVL3;CIC;MBD3;CIZ1;SF3A2;MINK1;ZBTB12;NCOR2;ERF;ZNF777;PRR12;ZNF598;SLC2A4RG;ATF4;ANAPC2
CDK16	knockdown 96h A549 	22/300	2.03766961464802e-05	0.00107612580808368	NCOA1;ZNF440;GCM1;ZNF460;SRCAP;FOXJ2;HOXD11;ZNF79;PRDM10;RUNX1;ZNF7;YY2;ZXDB;ZNF407;BHLHE40;SNAPC4;ZNF768;HIVEP3;LMX1B;NFRKB;RREB1;ZNF696
CDK19	human kinase ARCHS4 coexpression	17/299	0.00294861742310087	0.0207296740048304	HES7;ZCCHC6;FOXG1;ZBTB10;PRDM2;CTCF;ZBTB11;ZBTB5;AFF3;NR2C2;AR;ZNF609;ZNF608;CUX1;ATXN7;TCF4;RCOR1
CDK19	knockdown 96h A549 	16/300	0.00705100941988151	0.0376743083959651	ZNF771;GMEB2;CHD9;ZBTB43;BAZ2A;ZNF3;POU6F1;THAP3;TLX1;ZNF506;ZNF646;ZKSCAN5;ZNF787;ZNF576;ZNF696;ZNF134
CDK19	knockdown 96h PC3 	17/300	0.00305087229815463	0.0473079942743638	ZNF263;GMEB1;PRDM9;POU2F1;SETDB1;ZBTB32;NRF1;POU2F2;AFF3;ETV3;FOXP3;ELK4;EWSR1;ZNF768;ADNP2;MAFK;ZSCAN2
CDK19	knockdown 96h PC3 	21/300	6.14902793400398e-05	0.00213400550395338	ZNF512B;ZNF440;ZSCAN5A;DOT1L;TCF20;TBX6;ZNF8;ZNF79;HIF1A;PRDM10;RUNX1;ZNF639;SNAPC4;DPF3;ZNF778;ZNF787;ZNF324;NFRKB;ZNF202;ZNF444;ZBED4
CDK1	knockdown 96h HEPG2 	20/300	0.000176595397608658	0.00417865992783084	ATF2;ZNF484;ZNF550;ZNF592;ZNF460;PPP1R10;BAZ2A;ZNF34;ZNF3;NRF1;ZNF79;GTF2F1;POU6F1;CREB1;MTA1;ZXDB;ERF;ZSCAN12;PLAGL2;PKNOX1
CDK1	knockdown 96h HT29 	16/300	0.00705100941988151	0.0376743083959651	ZSCAN5A;ZNF460;RFX3;ZNF3;NR2C2;GPATCH8;MECP2;NCOR2;ZNF408;SP4;ZXDC;ZFP64;DVL2;ZNF778;ZNF787;ZNF574
CDK1	knockdown 96h PC3 	18/300	0.00124637773103665	0.0296849702738402	SMAD4;ZNF460;PRDM9;ZBTB48;RFX3;PAX3;ZNF3;TBX6;POU3F1;AFF3;ETV3;ESR2;ELK4;POLR2A;SIX5;E2F1;ZNF236;ZNF764
CDK2	knockdown 96h HT29 	16/300	0.00705100941988151	0.0696311065746564	ZNF771;SOX12;ZNF79;HIF1A;CHD1;RUNX1;THAP3;SNAPC4;ERF;ZNF654;ZNF576;TP63;HOXB6;ZNF267;SLC2A4RG;ZNF696
CDK4	knockdown 96h A375 	18/300	0.00124637773103665	0.0296849702738402	MBD3;ZNF384;ZNF282;ZC3H3;ZBTB32;FOXJ2;BAZ2A;RFX1;ASH1L;NRF1;IKZF4;YY2;ZNF507;ZNF280B;E2F1;ATF7;ZNF324;ZNF576
CDK4	knockdown 96h A549 	18/300	0.00124637773103665	0.0132801182804022	MBD3;MLXIP;ZNF440;SF3A2;ZNF460;EGR4;ZNF140;MINK1;NR2C2;PRDM10;AFF4;AFF1;RNF2;MYB;ZNF74;ZBED4;ZNF696;ZNF343
CDK5	knockdown 96h A549 	18/300	0.00124637773103665	0.0132801182804022	CPSF4;AKAP8L;ZNF180;PBX2;BAZ2A;TCF20;MLLT1;RFX1;ZNF34;ZNF3;GPATCH8;PML;ZNF629;ZNF606;NKRF;UBTF;CLOCK;RBM10
CDK5	knockdown 96h HEPG2 	17/300	0.00305087229815463	0.022828292925001	SRCAP;MYNN;ZBTB10;RFX3;PBX2;PRDM2;NRF1;TBX6;RNF2;ELK4;ZNF639;REL;ZSCAN12;ZKSCAN5;ZNF764;RREB1;ZNF343
CDK5	knockdown 96h HT29 	17/300	0.00305087229815463	0.022828292925001	ESRRA;SETDB1;RFX3;PAX3;ZNF3;GPATCH8;PHF8;RELB;THAP3;NCOR1;NR4A3;MTA1;NKRF;DVL2;ZSCAN12;LMX1B;MNX1
CDK7	knockdown 96h HA1E 	17/300	0.00305087229815463	0.0473079942743638	ZBTB39;ZNF384;GMEB1;PBRM1;KLF12;SETDB1;PRDM4;ARNT;PRDM13;NRF1;TBX6;POU2F2;EWSR1;ZNF639;HSF2;ZNF710;PKNOX1
CDK7	knockdown 96h HEPG2 	17/300	0.00305087229815463	0.022828292925001	ZNF287;ZNF484;TSC22D2;MYNN;ZNF180;PRDM2;ZNF79;AFF3;ETV3;ELK4;ZNF606;ZKSCAN3;DPF3;ZNF778;ATF7;ZNF324;CLOCK
CDK7	knockdown 96h MCF7 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;ATF2;ZNF440;ZNF550;ZNF460;POU2F1;SRF;ZNF3;GTF2F1;AFF4;RELA;ESR2;ZFP36L1;ZNF407;ZNF500;ZNF343
CDK8	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0296849702738402	GMEB1;GMEB2;SETDB1;SATB2;ONECUT1;WIZ;TRMT1;PAX5;TBX6;POU6F1;ZBTB6;ZNF639;NHLH1;ZNF280B;ZSCAN12;HIVEP3;PKNOX1;CBLL1
CDK8	knockdown 96h HCC515 	23/300	6.43711449534642e-06	0.00234568452210424	ZNF771;ATF2;ZNF142;GMEB2;ZNF460;POU2F1;DOT1L;ONECUT1;ASH1L;ZNF3;IKZF2;OVOL1;ZNF79;PRDM10;ZBTB3;PML;IKZF5;RELB;ELK4;ZNF609;PLAGL2;ZNF764;ZBED4
CDK8	knockdown 96h HT29 	18/300	0.00124637773103665	0.0132801182804022	ZNF287;PRDM8;ZNF550;CPSF4;SETDB1;NFYC;RFX1;GPATCH8;IKZF4;ZBTB40;NCOR2;ZNF609;YY2;ZNF408;ZXDB;ZNF668;ZNF236;ZNF574
CDK8	knockdown 96h MCF7 	16/300	0.00705100941988151	0.0376743083959651	ZNF550;PRDM9;ZFHX2;EGR4;ONECUT1;RFX3;PAX3;WIZ;ZNF79;ETV3;ZFX;FOXP3;TBX19;ZFP64;LMX1B;PKNOX1
CDK9	human kinase ARCHS4 coexpression	18/299	0.00120050329944874	0.00928389218240357	SPI1;MINK1;AKAP8L;PBX2;CENPB;RELA;KLF16;FOSL2;RELB;GATAD2A;NCOR2;MAFG;ERF;UBTF;ZNF316;MAFK;CIC;ANAPC2
CDK9	knockdown 96h A375 	17/300	0.00305087229815463	0.022828292925001	ZNF571;SMAD4;CIZ1;ZNF460;TIPARP;ARNT;BAZ2A;NFATC1;MLLT1;ZNF79;AFF4;ESR2;DDIT3;BHLHE40;DVL2;ZNF343;ZNF200
CDK9	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	ZBTB39;ZNF142;ZNF184;MYNN;PBX2;PAX3;BRCA1;NR2C1;AFF1;NR2F6;ELF2;RFX7;NKRF;ZKSCAN4;ZFP37;GABPA;RBM6
CDK9	knockdown 96h A549 	17/300	0.00305087229815463	0.0473079942743638	ZNF484;ZBTB24;MYNN;ZBTB20;NRF1;POU3F1;AFF1;IKZF5;THAP1;POU6F1;THAP4;YY2;POLR2A;DPF3;ADNP2;ZSCAN12;SLC2A4RG
CDK9	knockdown 96h HEPG2 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;MBD3;ZNF562;ZNF440;RFX3;PAX3;FOXN3;ZNF79;AFF3;ZFHX4;NR2F6;GON4L;POGZ;ATF7;BRD9;ATF3
CDK9	knockdown 96h MCF7 	19/300	0.000481805558974282	0.02041510996398	ZNF771;ZNF484;GMEB2;ZNF592;ZBTB24;FOXH1;CEBPG;BRCA1;IKZF2;ELK4;ZZZ3;ZBTB6;HIVEP2;LMX1B;CIC;ZNF576;ZFP37;CCDC71;HMX1
CDKL4	knockdown 96h HT29 	18/300	0.00124637773103665	0.0296849702738402	ZNF484;DLX2;GMEB2;ONECUT1;ZBTB43;CTCF;ZNF35;AFF4;ARNTL2;NR2F6;RELB;ELK4;ZBTB6;SP2;ZFP64;RREB1;UNKL;ATF4
CELSR2	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0376743083959651	ZNF571;GMEB2;NRF1;NCOR2;YY1;MTA1;EWSR1;TLX1;ZFP64;EP400;UBTF;ZNF536;ATF7;PKNOX1;ZNF574;ZNF200
CELSR2	knockdown 96h HCC515 	19/300	0.000481805558974282	0.02041510996398	ZNF771;RBPJL;ARNT2;ZNF550;GMEB1;ZNF250;BAZ2A;OVOL1;ZNF35;ZNF79;ZZZ3;ZNF280B;SP4;E2F1;TUT1;HIVEP3;RREB1;ZNF136;SOX5
CELSR2	knockdown 96h HEPG2 	17/300	0.00305087229815463	0.0473079942743638	MBD3;ZNF771;CPSF4;ZNF282;FOXJ3;UBR4;TRMT1;PAX5;NPAS1;NCOR2;RXRA;MTA1;POLR2A;ZNF408;DPF2;HIVEP3;HMX1
CELSR2	knockdown 96h HT29 	17/300	0.00305087229815463	0.0473079942743638	POU2F1;TFEB;UBR4;PRDM13;FOS;ZNF3;IKZF2;POU6F1;LARP1;IRF4;HSF2;ZKSCAN3;E2F1;ZSCAN12;E2F3;ZNF212;SOX5
CELSR3	knockdown 96h HA1E 	16/300	0.00705100941988151	0.0696311065746564	ZNF771;GMEB1;CIZ1;PAX3;PRDM13;RORA;NRF1;TBX6;NR3C1;NFKB1;POU6F1;DVL3;MAFK;PKNOX1;ZNF236;ZSCAN2
CELSR3	knockdown 96h MCF7 	16/300	0.00705100941988151	0.0696311065746564	MBD3;PRDM9;TIPARP;SRF;MGA;FOXJ3;RFX3;PAX3;AFF4;NPAS2;HOXB9;ZBTB6;NCOR1;ZNF668;E2F4;ATF3
CFTR	knockdown 96h HA1E 	16/300	0.00705100941988151	0.0696311065746564	ZNF484;ZNF460;ZNF3;NRF1;IKZF4;RNF2;POU6F1;SMAD7;ZBTB6;MTA1;IRF4;DPF2;ZNF668;ZNF536;MNX1;CREB5
CFTR	knockdown 96h HT29 	24/300	1.94160610597291e-06	0.00141504253003306	ZNF551;GMEB1;PBRM1;DLX2;GMEB2;CHD9;ZBTB43;CTCF;FOXN3;RLF;IKZF4;ARNTL2;PML;RELB;ELK4;ZNF609;ELF1;ZBTB6;SP2;SIX5;ZFP64;MSC;ATF4;ZNF574
CFTR	knockdown 96h MCF7 	16/300	0.00705100941988151	0.0696311065746564	ATF2;ZNF142;GMEB2;PRDM9;ZNF250;MAX;ONECUT1;PROX1;GPATCH8;NKRF;DDIT3;SP4;ZNF318;E2F3;ZFP37;ZNF696
CHEK2	knockdown 96h A375 	20/300	0.000176595397608658	0.00417865992783084	ZNF287;ZNF484;GCM1;SPI1;PRDM9;SRCAP;SETDB1;CHD9;ZC3H3;ZBTB48;FOXJ2;NRF1;HIF1A;ZNF7;ZNF609;ZBTB6;SP2;POLR2A;ZSCAN12;ZNF343
CHRM1	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0696311065746564	ZNF562;ZNF484;ZBTB39;SMAD4;ZNF460;HOXC13;ZNF3;ZNF8;AFF4;MECP2;ZNF609;ZNF280B;ATF7;ZNF324;E2F6;ZNF574
CHRM3	knockdown 96h HA1E 	16/300	0.00705100941988151	0.0696311065746564	ZNF287;KLF12;FOXJ2;TBX6;RNF2;POU6F1;ZNF629;ZNF606;ZNF639;ZNF74;ZKSCAN3;DPF3;ZSCAN12;ZNF710;CLOCK;ZBED4
CHRM3	knockdown 96h HA1E 	19/300	0.000481805558974282	0.00734602283222713	PRDM8;PBRM1;GMEB2;DOT1L;ZBTB1;PAX3;BAZ2A;PRDM13;AFF1;RUNX1;ELK4;MECP2;SP2;TUT1;MAFK;LMX1B;ZSCAN2;ZNF343;ZNF200
CHRM3	knockdown 96h HEPG2 	23/300	6.43711449534642e-06	0.000509931417848747	ZNF287;PRDM8;ATF2;ZNF550;CIZ1;ZNF460;SRCAP;SETDB1;RFX3;PAX3;ARNT;BAZ2A;BRCA1;ZNF79;NR3C1;TERF2;RELA;PML;NCOR2;ZXDB;NHLH1;PKNOX1;TAF1
CHRM3	knockdown 96h HT29 	18/300	0.00124637773103665	0.0132801182804022	ZNF440;ZBTB39;ZNF550;ZNF384;ZNF142;GMEB2;ZNF460;SETDB1;ARNT;PRDM2;RFX1;AFF3;ETV3;ELK4;POLR2A;ZNF407;ZNF516;HIVEP3
CHUK	knockdown 96h HEPG2 	22/300	2.03766961464802e-05	0.00107612580808368	ESRRA;ZNF550;SMAD4;SRCAP;SETDB1;ARNT;POU3F1;PRDM10;RUNX1;POU6F1;GLI2;RELB;NCOR2;THAP3;NCOR1;ZNF629;ZNF507;HSF1;ZFP64;REL;ZNF668;MAFK
CHUK	knockdown 96h HT29 	18/300	0.00124637773103665	0.0132801182804022	RBPJL;SMAD4;SRCAP;SRF;ONECUT1;NRF1;ZNF8;ELK1;FOXP3;POU6F1;NCOR2;ZNF507;MYC;SP4;DVL2;ZNF236;ZNF576;ZNF532
CIT	knockdown 96h PC3 	21/300	6.14902793400398e-05	0.00213400550395338	PRDM9;MGA;CEBPG;ZNF76;ARNT;MLLT1;RFX1;HOXC13;IKZF2;AFF3;FOXP3;MECP2;MNT;HOXB9;POLR2A;TAL1;ZXDB;ZFP64;TUT1;ZNF778;ZSCAN2
CLIC4	knockdown 96h A549 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;SRCAP;PBX2;BAZ2A;ZNF3;ZNF8;IKZF4;POU6F1;THAP3;NHLH1;SNAPC4;CIC;NFRKB;ZNF576;CCDC71;ZNF574
CLIC4	knockdown 96h HA1E 	23/300	6.43711449534642e-06	0.000509931417848747	ZBTB39;ZNF142;ZNF460;ZNF282;ONECUT1;RFX3;PBX2;SOX12;CTCF;ZNF3;IKZF2;NR3C1;ELK4;ZNF280B;POGZ;ZNF318;ZNF669;HIVEP3;WHSC1;RREB1;ZNF576;RBM6;TAF1
CLIC4	knockdown 96h HEPG2 	16/300	0.00705100941988151	0.0376743083959651	ZNF512B;ZBTB39;RFX3;ZNF3;TBX6;GLI1;ZNF8;ELK1;NR2C1;IKZF4;NKRF;ZNF639;HSF2;CLOCK;ZNF576;ZSCAN2
CLIC4	knockdown 96h HT29 	17/300	0.00305087229815463	0.022828292925001	ZNF177;ZBTB39;ZNF571;KLF12;PRDM2;ZNF3;NRF1;TBX6;FOXP3;TBX19;THAP3;ZNF529;TLX1;SP4;SNAI1;ERF;CIC
CLIC4	knockdown 96h MCF7 	21/300	6.14902793400398e-05	0.00213400550395338	ZNF550;ZNF460;GLI1;AFF3;ETV3;PRDM10;IKZF4;ZBTB3;POU6F1;ELK4;MECP2;SP1;ZKSCAN5;ZNF710;CIC;ZNF324;ZNF500;CBLL1;ZNF576;ZNF134;ZNF574
CLIC4	knockdown 96h PC3 	20/300	0.000176595397608658	0.00417865992783084	ZNF287;ZNF562;RBPJL;ZNF141;ZNF460;ZFHX2;ONECUT1;RFX3;BAZ2A;TCF20;ELK1;PRDM10;AFF4;IKZF4;SP1;TLX1;ZXDC;ATF7;ZNF202;ZBED4
CLK1	human kinase ARCHS4 coexpression	22/299	1.93544557710812e-05	0.000249457429938379	ZNF331;JUN;ZCCHC6;KLF12;JUND;BCL11B;ZBTB25;ZNF292;ZBTB1;ZBTB43;PRDM2;FOS;CHD2;BACH1;CHD1;NR4A2;ELF1;KLF6;ATXN7;ZNF800;FOSB;RBM6
CLK1	knockdown 96h A549 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;SETDB1;CHD9;ZBTB43;ZNF3;TBX6;NR3C1;ZFHX4;GPATCH8;RNF2;DDIT3;ZNF668;ZNF778;ZNF688;NFRKB;ZNF696
CLK1	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0696311065746564	RBPJL;ZNF550;ZNF250;NFATC1;OVOL1;ZNF79;IKZF4;CENPB;POU6F1;CUX1;ZNF280B;SP4;CIC;ZNF136;SOX5;ZNF574
CLK2	human kinase ARCHS4 coexpression	27/299	3.81983302819025e-08	8.44001202419178e-07	ZNF512B;CREBZF;SRCAP;SRF;DOT1L;MAZ;AKAP8L;UBP1;BAZ2A;MTA1;SNAPC4;UBTF;DVL3;ZNF646;E2F4;CIC;CIZ1;SF3A2;MINK1;PBX2;TBX19;NCOR2;ERF;ZNF316;PRR12;ZNF598;ANAPC2
CLK2	knockdown 96h A375 	16/300	0.00705100941988151	0.0696311065746564	CREBZF;GCM1;POU2F1;SRCAP;ONECUT1;ZBTB48;PAX3;ARNT;PRDM13;NR2C1;ELK4;ZNF507;ZNF280B;ZNF778;ZNF324;NFRKB
CLK2	knockdown 96h HCC515 	18/300	0.00124637773103665	0.0132801182804022	ZNF263;KLF12;PRDM9;ELK1;FOXP3;TBX19;RNF2;GLI2;NR5A2;POLR2A;TAL1;IRF4;ZXDB;ATF7;ZNF500;RBM10;ZSCAN2;ZNF200
CLK2	knockdown 96h PC3 	16/300	0.00705100941988151	0.0376743083959651	CREBZF;ZNF384;ZNF571;ZNF460;HOXC13;CHD2;NR2F6;ELK4;MECP2;SP4;SNAI1;ZSCAN12;ZKSCAN5;ZNF710;PKNOX1;TP63
CLK2	knockdown 96h PC3 	17/300	0.00305087229815463	0.0473079942743638	RBPJL;KLF12;PRDM9;ONECUT1;PAX3;MLLT1;TBX6;ZBTB5;FOXP3;ZBTB40;THAP3;NR5A2;SIX5;ZNF507;ZNF407;ZNF74;SRY
CLK3	knockdown 96h A375 	18/300	0.00124637773103665	0.0132801182804022	GCM1;ZNF384;ZFHX2;RFX3;PRDM13;TBX6;GTF2F1;ETV3;SIX5;ZXDB;DPF2;TUT1;ATF7;LMX1B;MNX1;ZNF212;ZSCAN2;RBM6
CLK3	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0696311065746564	KLF12;ZBTB25;ONECUT1;ZNF180;RFX3;BRCA1;HOXC13;IKZF2;ZNF8;PHF8;ELK4;NCOR1;ZNF507;ZNF280B;ZNF764;ZNF574
CLK3	knockdown 96h HCC515 	17/300	0.00305087229815463	0.022828292925001	ESRRA;ZNF771;ARNT2;GCM1;ZNF263;GMEB2;SETDB1;PAX3;BAZ2A;HOXD13;ASH1L;TBX6;NPAS1;AFF4;POU6F1;NCOR2;ATF7
CLK3	knockdown 96h HEPG2 	19/300	0.000481805558974282	0.00734602283222713	ZNF460;SETDB1;FOXH1;PRDM13;ARID3A;RFX1;ZNF79;ZBTB3;NR2F6;POU6F1;PHF8;ELK4;MECP2;SP2;SIX5;ZNF280B;HSF2;ATF7;MNX1
CLK3	knockdown 96h HT29 	17/300	0.00305087229815463	0.022828292925001	ZNF460;MINK1;AKAP8L;ZNF3;IKZF2;AFF3;PHF21A;POU6F1;NCOR2;ZNF609;ZXDB;SP4;ZNF778;ZNF646;ATF7;ZSCAN2;ZNF343
CLK3	knockdown 96h PC3 	18/300	0.00124637773103665	0.0132801182804022	ZNF440;GCM1;ZNF384;ZNF460;MINK1;TCF20;PRDM2;CHD2;NR2C2;ELK1;PHF8;ELK4;POLR2A;ZXDB;ZNF280B;SP4;ZNF407;ZFP64
CLK4	human kinase ARCHS4 coexpression	16/299	0.00683766847191022	0.0434613448077581	ZNF562;ZNF440;CHD9;ZNF292;RORA;ZC3H6;CHD2;IKZF3;SCML4;ZNF529;ZNF506;ZNF713;ZNF669;ZNF548;ZNF567;CREB5
CLK4	knockdown 96h HA1E 	24/300	1.94160610597291e-06	0.000294800527090221	ZNF484;ZNF550;ZSCAN5A;SMAD4;GMEB2;ZNF460;BCL11B;ZBTB1;RFX3;ZNF3;ZNF8;AFF4;THAP1;HIC2;SP2;NHLH1;SP4;PLAGL2;ZNF668;E2F3;CBLL1;ZBED4;ZNF343;ZNF189
CLK4	knockdown 96h HCC515 	19/300	0.000481805558974282	0.00734602283222713	ZNF771;ZNF550;ZNF384;KLF12;PRDM9;FOXJ2;PAX3;IKZF2;ZNF35;ZNF79;ETV3;FOXP3;YY1;ZNF408;ATF7;ZKSCAN5;ZNF787;ZNF236;ZNF500
CLK4	knockdown 96h HEPG2 	16/300	0.00705100941988151	0.0376743083959651	GCM1;ZNF263;GMEB2;SETDB1;CTCF;HOXC13;ZNF79;ELK1;RELA;RNF2;NR2F6;POU6F1;ZNF609;ZFP64;E2F4;ZNF574
CLK4	knockdown 96h PC3 	21/300	6.14902793400398e-05	0.00213400550395338	MLXIP;ZNF384;NFATC1;TCF20;ASH1L;IKZF2;ZNF79;NR2C1;NR2F6;PHF8;ARNTL;ELK4;NCOR2;ZNF609;SP2;ZNF280B;SP4;ADNP2;ZNF668;ZNF710;E2F4
CSK	knockdown 96h HCC515 	21/300	6.14902793400398e-05	0.00213400550395338	ESRRA;ZBTB39;SRCAP;ZBTB43;ARNT;PRDM13;BRCA1;NRF1;ZNF79;GTF2F1;POU2F2;ELK1;NPAS1;RELA;PML;POLR2A;SIX5;DPF2;DVL2;ATF7;ZKSCAN5
CSNK1A1	knockdown 96h A549 	21/300	6.14902793400398e-05	0.00213400550395338	ZNF771;ZBTB39;ZNF550;ZNF384;ZNF142;ZNF460;PRDM9;POU2F1;CHD9;FOXH1;ZNF8;ZNF79;ZFX;YY2;MYC;ZFP64;SNAPC4;ZNF778;ZNF236;ZSCAN2;RBM6
CSNK1A1L	knockdown 96h PC3 	18/300	0.00124637773103665	0.0132801182804022	ZNF177;ZNF292;MINK1;STAT3;GTF2F1;NR2C2;RELA;HOXB9;POLR2A;ZNF280B;ID1;POGZ;REL;ATF7;ZNF557;ZNF248;CLOCK;ZNF189
CSNK1D	human kinase ARCHS4 coexpression	25/299	5.26212658692507e-07	9.04306198641938e-06	ZNF512B;SRCAP;MAZ;AKAP8L;BAZ2A;MLLT1;CENPB;RELA;MTA1;POLR2A;ZNF768;UBTF;ZNF646;CIC;SF3A2;MINK1;PBX2;KLF16;NCOR2;ERF;ZNF316;MAFK;PRR12;ZNF598;ANAPC2
CSNK1E	human kinase ARCHS4 coexpression	31/299	1.24219018886707e-10	1.15275249526864e-08	ZNF512B;FOXC1;SRCAP;MAZ;FOXK2;WIZ;HOXD13;MLLT1;YBX1;HOXD11;LARP1;MTA1;ZNF629;SIX5;ZNF703;DVL1;SNAPC4;ZNF768;DVL3;WHSC1;CIC;MBD3;SF3A2;ZNF282;ZBTB12;NCOR2;ERF;ZNF777;PRR12;ZNF598;ATF4
CSNK1E	knockdown 96h PC3 	16/300	0.00705100941988151	0.0376743083959651	ZNF771;DLX2;PRDM9;CHD9;MINK1;RFX3;TRMT1;RFX1;ZNF12;ZNF79;PRDM10;ATXN7;ZNF529;ZNF639;ZNF768;ZNF778
CSNK1G1	human kinase ARCHS4 coexpression	19/299	0.000462475530545868	0.00412670473410159	ZNF440;NFAT5;ZNF19;ZNF460;MGA;TSC22D2;ZBTB37;ZBTB43;CHD1;CREB1;ZFAT;ZNF416;ZSCAN12;LCOR;ZNF623;PKNOX1;ZNF841;ZFPM2;CLOCK
CSNK1G2	human kinase ARCHS4 coexpression	19/299	0.000462475530545868	0.00412670473410159	MBD3;SPI1;SF3A2;MINK1;MAZ;AKAP8L;PBX2;KLF16;GATAD2A;MTA1;ERF;UBTF;ZNF316;ZNF646;ZNF787;PRR12;CIC;ZNF598;ANAPC2
