Term	Type	Overlap	P.value	Adjusted.P.value	Genes
NRF1	hg19	199/2000	5.83332154064227e-05	0.00139999716975415	RB1;THYN1;GCC2;RBPJ;NUDT6;ZDHHC4;NUB1;TBK1;RNF114;TFG;ARL6IP5;KIF21A;KIF21B;KIFAP3;STARD3;ZNF285;STARD5;ALG6;NHLRC3;FBXO2;TINF2;SCAMP1;ATG13;ARMC2;NEIL2;RFX5;CRYZL1;TMEM126B;ZNF397;TMEM185A;EXD3;ZNF395;RWDD2B;NLRX1;PDE1B;ZNF391;STXBP1;COPS7A;WDR61;OMA1;ZBTB5;ADH5;RPAP3;NEU3;COMMD8;CHTF8;S100A13;AMZ2;VTI1B;FZD4;XRCC1;WDR53;ACADSB;PARP11;STAG3;EZH1;LGMN;CDKN1C;FASTKD1;CETN2;SPIN3;CETN3;CTCF;JRKL;WDR45;CLYBL;PCMTD2;SUFU;CTSF;APPL1;PCMTD1;OFD1;ZNF484;ZNF483;TIGD7;PARP2;GAA;SUMF1;RBM12B;TMEM106C;VWA1;L2HGDH;CD47;CRELD1;CD63;CLDND1;ZDHHC21;CCNDBP1;OVCA2;SCARNA17;ZFP14;TMEM168;OS9;CREG1;STAT2;YIPF5;WDR19;GATC;AP2B1;RANBP6;LRRC20;ALDH4A1;FIG4;TM9SF2;KBTBD4;GLB1L;ABI2;FKBP1B;RAB3GAP2;LAMTOR2;CDKN3;GALNT11;ZNF691;CHPF;TMEM179B;NDUFA12;ZFAND6;CEP19;SAT2;SAT1;ABHD10;FAM162A;ZNF449;ZNF326;ACAA1;NUDT14;ZNF441;RARS2;FAM24B;RPS7;APLP1;TBC1D2B;VRK2;RINT1;ACAP2;TBC1D23;TCTA;ZNF555;XPR1;SRSF9;ZNF671;COPB2;TMED10;FAM149B1;FECH;FAM114A2;KLC4;CLTCL1;TCTEX1D2;RNF170;NDUFV1;KLHDC3;RAB4A;NEK4;TMEM120A;VTA1;KLHL24;IRAK1BP1;AMACR;PXMP4;ACO1;NIT1;ZNF652;CNIH4;GALK1;PCDHGB7;COX4I1;NGLY1;AP4M1;GM2A;OPA3;GATAD1;NPTN;ZNF766;LANCL1;IQCE;WIPI2;ACTA2;RBL2;PCCA;TFDP2;ZMYND10;NDUFB6;RGS14;RGS16;CRYZ;FCHO1;NDUFA8;NDUFA5;LCA5;ZFC3H1;PDE4DIP;RSPH3;FAM167A;APC;SYT11;GLB1;ASB8;GLOD4
OVOL1	Human	38/296	0.00123746007065614	0.0232380722883792	ERO1A;SCARB2;APP;RPL30;RAB5B;AHCYL1;TMED10;FNBP1L;GLG1;CNN3;LIMA1;LMAN1;CREG1;CTNNA1;RPS3;GLUL;LBR;CTSC;FDFT1;JAM3;XRCC6;NPM1;CERS5;ARRDC3;ANXA5;TET1;PDE4DIP;LAMB1;ARPC5;KRT19;KLHL5;TFDP2;CRISPLD2;CCNG1;PDCD4;COL21A1;ITGA5;ALDH7A1
OVOL1	Human	40/335	0.00356125121814113	0.0486372281750324	ERO1A;ITGB1;CD63;RPL30;TMED10;COPB1;CLTC;SPINT2;IQGAP1;F11R;RBPJ;ARHGAP5;ADD1;CNN3;LMAN1;TMEM123;NRAS;FUT8;ALCAM;RAD21;TIMP2;RPS3;PAPOLA;CPNE3;LTA4H;RBBP7;RAB6A;OSBPL8;NPM1;ARHGEF12;JUP;LRBA;ZBTB38;ITGA2;NRDC;KRT19;ANP32E;ERP29;PAFAH1B2;SRSF9
PAX5	Human	41/297	0.000180071489523444	0.00656054408922836	SCARB2;CERKL;ZCCHC7;ACY3;ACSM3;SUPT4H1;GLT8D1;CD99L2;GLG1;JCHAIN;FAM107B;KYNU;SPATA24;PCED1B;ARL6IP5;ANXA6;FLOT2;ACP2;ITGB7;SCAND1;KIAA0319L;CTSC;PCMTD1;PAQR8;CD53;ZBTB38;NEK7;ITGA1;AP3B1;WIPI1;JOSD2;KAT2B;FAM167A;FABP4;CCPG1;RP2;PDCD4;SPATS2L;RHOU;GALM;RTN4IP1
PAX5	Human	44/331	0.000251404311841825	0.0081751288518134	SCARB2;LGALS3BP;ITGB1;APP;CD63;RPL30;TMED10;CHPF;CLTC;ADAR;SPINT2;TFPI;ARPP19;GLG1;LAPTM4B;LAPTM4A;OS9;KYNU;LAMP2;TIMP2;NPTN;STOM;QSOX1;NRCAM;SPTSSA;FAM3C;GLUL;CTSB;CTSA;CD164;NPM1;JUP;RPS7;GALNT2;SSR2;TMEM132A;NRBP1;KRT19;FAM234A;SCCPDH;ERP29;PDCD4;STT3B;P4HB
PCGF2	Human	36/281	0.0016974630322315	0.0290832374710015	ERO1A;LGALS3BP;ITGB1;APP;TMED10;RPN1;AMIGO2;IQGAP1;LCLAT1;GLG1;LAPTM4B;ERLEC1;EXTL2;LAPTM4A;TIMP2;NPTN;LBR;CTSC;FADS1;CTSB;CTSA;CD164;S100A2;GALNT2;P3H1;COL1A1;TM9SF2;SPCS1;RCN2;SCD;CD109;ERP29;ITGA5;P4HB;GLA;LRP11
PCGF2	Human	627/7511	0.00314006989703061	0.0375381083145023	TDRKH;IPP;STMN3;THYN1;ABAT;SPINT2;F11R;RBPJ;FNBP1L;ZFYVE1;SCAMP4;KRTCAP2;ALCAM;RNF114;SCP2;TFG;RAVER2;FDXR;SAMD13;CDK5RAP3;WLS;STARD3;NHLRC3;ZNF160;ARMC9;ATG10;FNDC3B;LDOC1;RNASE4;SCAMP1;ATG13;SYTL4;RUFY1;ZC2HC1A;FEZ2;YME1L1;TMEM126B;NGEF;ASF1A;RHNO1;ZNF395;ABCB6;ANAPC16;RPN1;ABCB8;COPS7A;WDR61;IQGAP1;TAPBPL;ARPP19;GABARAP;OAZ2;ADH5;GLG1;NTHL1;RDH10;RAD21;CEP70;S100A13;KCNMB4;AMZ2;ZNF268;KIAA0319L;VTI1B;FDFT1;CDK19;JUP;ZNF260;LRBA;FZD6;ERLIN1;NR2F1;LARP7;LNPEP;NFATC1;RMDN1;FLI1;PBX1;PTRHD1;COL1A1;GJB2;AGO4;TDP2;FXYD6;STRN;FAT4;PAM;LGMN;CDKN1C;ARF4;WDR48;KCNC4;CLTC;ARHGAP1;SRP54;CHM;FMN1;TMEM182;CTCF;STON2;ARHGAP5;LRRC1;PCMTD2;LMBR1;ANXA6;TIMP2;TCP11L2;JARID2;NEFH;PCMTD1;OFD1;SPHK2;EXOC7;LRRC49;ANXA4;KIAA1143;VWA5A;TMC4;LRRC41;COQ10A;FAM210B;ITPKB;TAF6L;F8;TMEFF2;LRRC7;IVD;EXOC4;COL21A1;RARB;EXOC5;ZNF358;PAFAH1B2;PAFAH1B1;EXOC1;PCYOX1;RNASEL;OAT;RNASEK;CLDND1;WDR26;ABRACL;CCNDBP1;FAM214B;FAM214A;STYXL1;TMEM164;FAM117A;TM9SF3;NEURL1B;LMAN1;EXTL2;NRAS;RECQL5;SPP1;ANO10;ZNF226;PAIP2;TAF9B;YKT6;JAM3;PAIP1;YTHDF3;STAT2;AGL;STAT3;WDR19;GATC;NR1H3;AGBL5;FIG4;TM9SF2;ABI2;NUCB1;CEP41;YPEL5;LAMTOR4;CRLF1;YPEL2;ANKRD13C;TMEM167A;FMR1;RAB3D;SYAP1;SAT2;ALDH1L2;SAT1;LCLAT1;TM7SF2;LAPTM4B;LAPTM4A;SALL2;FCGRT;OSBP;STK16;LAMP2;PAPOLA;CHP1;NUDT16;NUDT14;FADS1;NUDT12;TLE4;RAB2B;TLE2;S100A2;RPS7;IST1;STX8;ZBTB38;SWAP70;CNPY3;FRMD4B;LEMD1;THOC7;ARMCX3;CLIP3;OLFM1;ARMCX1;RALGAPB;ERP29;FKBP8;S100A5;FKBP7;ZNF436;FAM8A1;SPATA9;FECH;FAM114A2;ARL3;ARL1;AK3;RASAL1;NREP;KRCC1;CORO1B;ORC4;ZKSCAN8;ESD;RNF170;ZKSCAN5;ZNF423;ZNF302;ZKSCAN1;STRA6;OSBPL9;NEK9;CD164;OSBPL8;RAB4A;COA1;NEK4;NEK7;TMEM132A;FAM229B;FOXN4;COPS4;NSFL1C;IRAK1BP1;TFCP2;CNOT7;COPS5;GGCX;ZFP62;LHX1;FGFR1OP;CPE;CSPG4;NIT1;ZNF652;CNIH4;ITGB1;LMBR1L;RNF14;COX4I1;ETFA;FTCD;SCPEP1;SPR;GM2A;SCRN3;ZNF766;ITGB6;ADAMTS9;LBR;COA6;PAAF1;COA5;CERS5;CDADC1;APAF1;ACTR6;ITGA2;ITGA1;LANCL1;ARNT;NDUFC1;WIPI2;ZFP90;PCCA;TFDP2;ADORA2B;SYF2;ZNF638;ITGA7;EVL;ITGA5;LCP1;ZNF512;R3HCC1L;ACSS3;NDUFB5;WBP2;VPS4B;FURIN;GLRX;LRP8;THSD4;STOX2;SRR;RBBP8;RAB28;RBBP7;FDXACB1;RNF20;NDUFA8;NDUFA5;RNF26;NDUFA2;FBXL17;CDC5L;CTNS;LYSMD3;TM6SF1;RAB10;NOVA1;SYT11;PDCD4;RAB18;STUB1;P4HB;RECK;APP;AHCYL1;CMAS;CCNC;GCC2;ZDHHC1;NUDT6;ANTXR1;RCBTB2;RASSF4;SPATA24;NIPAL3;ARL6IP5;CPNE3;ARFIP1;KIF21B;FBXO8;LGALS8;KIFAP3;TBC1D22A;GLUL;FBXO9;PAQR7;ALG6;ESCO1;SCAF11;FBXO2;TINF2;NSMCE1;COG1;ANK3;ASRGL1;THAP6;THAP8;XRN1;CRISPLD2;LACTB2;CD109;CRYZL1;SUCLG1;ALPK1;KCTD18;ALDH7A1;OBSL1;RWDD2B;TMEM161A;STXBP3;FUT11;SUPT4H1;ZBTB1;RPAP3;COMMD8;AP5M1;ARSK;VPS8;STK38L;SCAP;SCN3A;ZBED5;ARSB;APOBEC3C;CTSA;TBC1D8B;XRCC6;APOBEC3F;XRCC4;SYNRG;ANKEF1;PARP14;ACADSB;EXT2;PARP11;ALDH6A1;ACER3;SPATS2L;RGL3;SCN2A;CDS2;ITM2C;FKBP10;GFM2;CETN2;CETN3;THTPA;ZMYM3;RSRC1;SPTLC3;NNT;ZMYM4;SDF4;QSOX1;ACADM;SDF2;CTSC;CTSB;CD53;ATMIN;GAA;AMPD3;ANO4;COMMD6;ANO5;COMMD4;ITFG1;RAP2C;TLR1;ALDH5A1;NME7;TAX1BP1;TLCD2;RHOU;CD47;AIDA;TLR5;TLR3;STX17;STX16;KIAA1324L;AMIGO2;ZDHHC23;ZDHHC21;COX5B;PBLD;TCEAL8;LIMA1;OS9;TCEAL4;CREG1;FAM177A1;TCEAL1;CTNNA1;SCAND1;SPTSSA;AAMDC;LMLN;NQO1;SVIL;NPM1;GCA;YIPF5;FAM189A1;AP2B1;KRT10;RAB11A;RAB11B;ALDH4A1;KBTBD3;KBTBD4;NUDT7;SPCS1;KLHL5;CCNG2;KLHL7;FKBP1B;TCEA2;AGGF1;RAB3GAP2;RAD1;COPG2;ACTR10;SCARB2;OTUD5;CD83;CD82;ZFAND6;ARID4A;CIB2;OGDHL;LZIC;TMEM144;RGS5;PAIP2B;FAM162A;SCN9A;NRCAM;ACAA1;ARHGEF40;TBC1D2B;RPGRIP1L;KLHL41;SPOCD1;ALDH3A2;OXA1L;ADAM17;TMEM138;SCNN1A;TIPRL;CHMP4C;SPNS1;SCG3;TBC1D23;NUPR1;ISCU;XPR1;FAIM;COPB2;ZCCHC7;TMED10;COX15;NXPH4;YTHDC2;KLHL12;CNN3;FUT8;TCTEX1D2;FOPNL;KLHDC2;ACBD5;VTA1;PCIF1;TDRD7;KLHL24;ACSF2;TDRD3;TBCK;CCPG1;CHMP2B;CHMP2A;CRYL1;FGF13;FGFR2;LRP11;LGALS3BP;LDB1;PDE3B;AFF1;CPT2;KYNU;NPTN;FLOT2;ARHGEF12;ABCC6;PCDHGA1;ABHD14B;CTPS2;KLF15;TGFBR1;TAPBP;RBL2;FAM189B;ACOX2;RABEP2;ACOX1;TBC1D5;NDUFS2;SPOPL;PDE5A;CHMP5;RALB;KDM3B;LAMA2;PARN;ADD3;AGPAT1;SAMHD1;TFPI;RNF5;ADD1;THBS4;CRYZ;ERLEC1;NT5DC1;FAM168A;SV2A;FAM120B;SAP30L;ZNF189;CHURC1;ZNF185;TAF12;GALNT2;GALNT1;CMTM6;ZFC3H1;PDE4DIP;LAMB1;CLCN5;REST;SBK1;SCD;ASB8;XPNPEP3;TBKBP1;CLUAP1;GLA
PHF8	hg19	195/2000	0.000214409573219004	0.00269166479610319	RPL30;WDSUB1;THYN1;GCC2;SPATA24;TBC1D10C;ARFIP1;KAT7;TBC1D22A;CDK5RAP3;CHID1;FBXO2;GLCE;ZNF160;ARMC2;ZFYVE16;ALPK1;LLGL2;EXD3;ZNF395;RETSAT;WDR61;TAPBPL;RTF1;LIAS;ZBTB4;RPAP3;NCSTN;NTHL1;CEP70;S100A13;AMZ2;ZBED5;APOBEC3C;XRCC4;STK11IP;LRBA;SYNRG;ERLIN1;LNPEP;RAB27B;PTRHD1;NDUFAF1;ARF4;ACY3;CD40;SPEF2;WDR48;SPEF1;GFM2;CETN3;JRKL;CROT;LRRC32;CLYBL;PCMTD2;AIFM1;ZMYM4;QSOX1;ERMAP;PCMTD1;OFD1;SPHK2;GAA;FN3KRP;KREMEN1;AP3B1;COMMD6;NUDT16L1;COMMD4;KIF27;COPZ1;TAF6L;L2HGDH;CD47;TLR5;KANK2;ZDHHC23;RECQL5;CNPY4;CREG1;ORMDL3;CTNNA1;ANO10;ANKRD54;STAT6;ZNF226;TAF9B;ZNF582;YTHDF3;AGL;STAT3;GATC;RANBP6;ALDH4A1;FIG4;SPCS1;KCNS3;LPCAT3;AGBL2;ZNF579;CEP41;ZNF577;ACTR10;SCARB2;ZNF331;TMEM167A;RAB3D;NDUFA10;KLHL32;CIB2;COX6A1;TMEM141;FPGT;STK16;ZNF326;ZNF687;RAB2B;TLE2;RALBP1;THOC5;THOC7;SPOCD1;TMEM135;RALGAPB;ERP29;SPNS1;ZNF436;TBC1D23;TCTA;NUPR1;ZNF555;ARL3;COPB1;ARL1;ARL2;CREBL2;NTPCR;RHOBTB1;KLC4;KIF3B;ESD;ZNF546;FOPNL;NEK4;VTA1;GLMN;ARHGAP27;SUPT5H;AMACR;GGCX;ZFP62;CHMP2B;CRYL1;NIT1;ITGB1;LGALS3BP;AP4M1;SCPEP1;GM2A;ACP6;IQUB;ITGB7;CEP290;CERS5;LIX1L;ABHD14B;ARAP3;WIPI2;FCHSD1;RCN2;SPOPL;ZNF513;ZNF512;NDUFB6;NDUFB5;WBP2;VPS4B;NDUFB3;ASAP3;TM2D3;ADD1;RNFT1;NFS1;SAP30L;SAP18;RALY;PCDH1;RNF20;ZFC3H1;CTNS;LYSMD3;SUOX;TEF;P4HB
PLXNB3	human tf ARCHS4 coexpression	35/299	0.00826196268065267	0.296742159613442	APP;RTKN;NLGN2;THRA;CLSTN3;WBP2;SDC3;STMN3;NRXN2;SPATA20;AK5;NDRG2;ADD1;KCNT1;FAM168A;CTSF;GLUL;LHPP;IQSEC2;APLP1;TMEM132A;ADAM11;LMTK3;S100B;GFAP;ITPKB;CLIP3;FA2H;PACS2;TEF;CERCAM;VWA1;OBSL1;NGEF;RAPGEF3
POLR2A	hg19	182/2000	0.00750885406872496	0.0272321107559092	GALNT11;CHPF;CEP19;RAB3D;ZBTB26;SYAP1;ROGDI;KLHL32;ARID4A;CIB2;TM7SF2;ALKBH3;ABHD10;TBK1;RNF114;TFG;RAVER2;PAPOLA;CPNE3;ARFIP1;NUDT16;ACAA1;TBC1D22A;FADS1;CDKL2;PAQR8;RARS2;TLE4;STARD3;OSR2;RAB2B;KCTD19;SWAP70;IPMK;TINF2;NSMCE1;ARMC9;CDKAL1;ZCRB1;THOC5;ALDH3A2;ACAP2;ADAM17;TMEM135;THAP5;NEIL2;ETHE1;TCTA;KCTD17;KCTD18;XPR1;SRSF9;RWDD2B;TMEM161A;FECH;YTHDC2;STXBP1;ARL2;CREBL2;WDR61;COX7A2;ZNF23;LIAS;ZBTB4;RPAP2;OSGEP;NEU3;KLC4;COMMD8;FAM171A2;TMEM127;VPS8;S100A13;SCAP;NDUFV1;ZKSCAN1;OST4;OSBPL8;XRCC6;RAB4A;ACBD5;NEK4;TMEM120A;TCEANC;ERLIN1;ZNF32;ARPC5;COPS5;AMACR;ARL2BP;TDP2;NMT1;ACO1;NDUFAF1;NIT2;CNIH4;FGFR2;LGMN;LRRC36;ARF4;COX4I1;SPIN3;CLTC;ETFA;NENF;CLYBL;AFF1;SCPEP1;PCLO;SCRN3;IQUB;ZNF766;AP3S1;ERMAP;COA5;OFD1;TMEM150A;TIGD7;SPHK2;SSR2;AKR1A1;ABHD14B;TET1;WDR31;ZDHHC13;AP3B1;WIPI2;COMMD4;IQCH;FAM210B;FCHSD1;RCN2;EVC;PCCA;ACOX1;RP2;TLCD2;EXOC5;PCYOX1;ZNF197;NDUFB6;NDUFB5;STX16;RGS16;ASAP3;STYXL1;TMEM164;ERLEC1;LIMA1;ZFP14;NFS1;FAM120B;STOM;TAF9B;YKT6;FKTN;YIPF1;NDUFA5;AGK;STAT2;ZNF182;YIPF5;GATC;CTNS;SUOX;RANBP6;RAB11A;ALDH4A1;RAB10;NUDT7;ABCB10;KIAA0586;ASB8;GLOD4;CCNG1;FKBP1B;PCYOX1L;RAB3GAP2;TAF6;RTN4IP1;CEP41;RBM45
POLR2A	hg19	182/2000	0.00750885406872496	0.0272321107559092	SCARB2;GALNT11;ZNF691;ACAA2;TMEM179B;THYN1;CCNC;SPATA20;F11R;ESPN;ZDHHC4;ALKBH2;TBK1;FPGT;CPNE3;ZNF326;CLCC1;GAMT;RARS2;OSR2;RAB2B;ALG6;RPS7;ESCO1;SACM1L;TINF2;NSMCE1;TALDO1;CDKAL1;ZCRB1;THOC5;NRBP1;ARMC2;THAP6;TMEM135;THAP5;NEIL2;TIPRL;TBC1D23;TCTA;KCTD18;FAM8A1;XPR1;SRSF9;RWDD2B;TMEM161A;ANAPC16;FAM149B1;FECH;FAM114A2;ARL3;YTHDC2;STXBP1;COPB1;LPAR2;KLHL12;ZNF23;RPAP2;OSGEP;RPAP3;CNN3;NEU3;CHTF8;XRRA1;ARSK;CEP70;ZKSCAN3;S100A13;STK38L;SCAP;ZBED5;CNTLN;NEK9;OST4;OSBPL8;TMEM184C;OPN3;XRCC4;GLMN;SUPT5H;ACADSB;COPS5;AMACR;GGCX;ARL2BP;CPD;ACER3;CHMP2B;NMT1;CSPG4;NDUFAF1;NIT1;NIT2;FGFR3;ITM2C;LGALS3BP;CDKN1C;LMBR1L;CD40;WDR48;GFM2;COX4I1;SPIN3;JRKL;TFCP2L1;NENF;CLYBL;PCMTD2;GLI4;FSD1L;SPR;YWHAQ;AIFM1;ACP6;SUFU;SDF4;ZNF766;ACADM;COA5;ZNF484;LRRC46;ITGA2;GAA;LANCL1;AKR1A1;ABHD14B;WDR31;WIPI2;TCTE3;FAM189B;RCN2;PCCA;ZADH2;RBM12B;CD47;EXOC5;ZNF512;TLR5;ITGB3BP;ZNF197;NDUFB6;STX16;ZDHHC20;RGS16;GBA;PARN;OVCA2;SAMHD1;STYXL1;CRYZ;TM9SF3;ERLEC1;LIMA1;NT5DC1;NFS1;FAM120B;SAP30L;STAT6;ZNF226;YKT6;LMLN;NQO1;NDUFA5;YTHDF3;NDUFA2;GATC;CDC5L;CTNS;AP2B1;SUOX;RANBP6;RAB11A;RSPH3;RAB10;NUDT7;GLB1;CCNG1;R3HCC1;AGGF1;RAB3GAP2;RBM45;CDKN3
POLR2A	hg19	184/2000	0.0046485851359765	0.0188718680147106	RPL30;WDSUB1;KDM1A;TMEM179B;NDUFA12;ZBTB26;SYAP1;NDUFA10;ROGDI;KLHL32;TESK2;THYN1;CIB2;SAT2;SPINT2;LIPA;LCLAT1;TM7SF2;ALKBH3;ALKBH2;NUB1;ABHD10;PAPOLA;TBC1D10C;KAT7;ZNF687;CDK5RAP3;GAMT;RARS2;TLE4;OSR2;RAB2B;FAM24B;SWAP70;SACM1L;TINF2;NSMCE1;TALDO1;ZCRB1;THOC5;RINT1;ADAM17;TMEM135;ZFYVE16;NEIL2;ETHE1;RFX5;ARMCX6;ANAPC4;RELL2;KCTD18;OPTN;SRSF9;ZNF397;ZNF671;COPB2;ZCCHC7;TMED10;TMEM161A;FAM149B1;FECH;LMAN2L;COPB1;GLT8D1;LPAR2;CREBL2;COX7A2;NTPCR;RTF1;LIAS;KRCC1;ZBTB4;RPAP2;OAZ2;ADH5;RPAP3;KLC4;ZMAT2;XRRA1;NPHP1;SCAP;ZNF546;FOPNL;ZBED5;NDUFV1;KIAA0319L;ZKSCAN1;VTI1B;APOBEC3C;NEK9;KLHDC3;TMEM184C;ABCA5;NEK4;XRCC4;STK11IP;LRBA;TMEM120A;VTA1;SUPT5H;AP4B1;GGCX;ADCK2;FES;ACER3;WDR5B;TAB3;CRYL1;NDUFAF1;ITGB1;GFM2;COX4I1;SPIN3;JRKL;NENF;WDR45;CLYBL;GLI4;AKAP11;SUFU;TCTN1;ACP2;ITGB7;AP3S1;ERMAP;OFD1;CERS5;SPHK2;GAA;SSR2;ZDHHC13;AP3B1;WIPI2;COMMD6;NUDT16L1;WDR35;LRRC41;COMMD4;FCHSD1;ACOX1;TBC1D5;EXOC4;EXOC5;ZNF512;AIDA;PCYOX1;RNF32;KDM3A;ZNF197;OAT;RALB;NDUFB6;ATF6B;NDUFB5;OVCA2;STYXL1;PAPSS1;AP3M2;ZFP14;FAM120B;ANKRD54;STOM;RALY;ZNF347;RAB28;SPTSSA;YKT6;FKTN;ZNF582;YIPF1;NDUFA5;AGK;STAT2;AGL;GATC;SUOX;RANBP6;ALDH4A1;ABCB10;LPCAT3;GLOD4;AGBL2;R3HCC1;PCYOX1L
POLR2A	hg19	187/2000	0.0021622116853165	0.0109587871752687	SCARB2;GALNT11;ZNF691;WDSUB1;CEP19;RAB3D;ZBTB26;SYAP1;ROGDI;ARID4A;SAT2;SPINT2;LIPA;TM7SF2;ALKBH2;RGS5;KRTCAP2;SCP2;FPGT;PAPOLA;TBC1D10C;KAT7;NUDT16;ZNF687;ACAD11;TBC1D22A;CDK5RAP3;RARS2;TLE4;OSR2;RAB2B;FAM24B;NHLRC4;TINF2;NSMCE1;FLT3LG;ZCRB1;THOC5;RINT1;ADAM17;THAP5;ETHE1;CRYZL1;TCEANC2;ANAPC4;TBC1D23;STAMBP;TCTA;SRSF9;ZNF397;COPB2;TMEM161A;RETSAT;COX16;FECH;AASDH;YTHDC2;COPB1;ARL2;LPAR2;ABCB8;WDR61;COX7A2;ZBTB4;RPAP2;NEU3;KLC4;ZMAT2;RNF170;SCAP;RAB6A;NDUFV1;KIAA0319L;ISOC2;FDFT1;APOBEC3C;TBC1D8B;ABCA5;JUP;NEK4;TMEM120A;VTA1;TCEANC;KLHL24;SUPT5H;PTRHD1;ARL2BP;ADCK2;ACER3;CHMP2B;NMT1;WDR5B;TAB3;CRYL1;PXMP4;ACO1;NDUFAF1;ITGB1;WDR48;LDB1;SPIN3;CETN3;NENF;ARHGAP5;ACP6;SUFU;KYNU;SDF4;ACP2;AP3S1;CEP290;ERMAP;PAAF1;ZNF484;CERS5;TMEM150A;CDADC1;STRADA;GAA;SSR2;ANXA5;FN3KRP;WDR31;ZDHHC13;AP3B1;NME4;WIPI2;COMMD6;WDR35;COMMD4;FCHSD1;TAF6L;FAM189B;RCN2;PCCA;SPOPL;EXOC5;ZNF512;AIDA;PAFAH1B2;ITGB3BP;PCYOX1;RNFT2;ZNF197;ATF6B;NDUFB5;KIAA1324L;AKAP7;GLRX;AP3M2;LIMA1;ZFP14;FAM120B;ANKRD54;STOM;STAT6;ZNF347;RAB28;TAF9B;YKT6;ZNF224;RNF20;NQO1;ZNF582;GK;GCA;AGK;LRRC27;STAT2;AGL;NDUFA2;YIPF5;GATC;LCA5;CTNS;LYSMD3;AP2B1;SUOX;RANBP6;RAB11B;FIG4;TM9SF2;SYT11;LPCAT3;GLOD4;CEP41;ACTR10
POLR2A	hg19	190/2000	0.000951615276855204	0.00652536189843568	SCARB2;GALNT12;GALNT11;RPL30;TMEM167A;RAB3D;ZBTB26;ROGDI;THYN1;ARID4A;SAT2;ABAT;LIPA;ALKBH3;GCSH;TBK1;RNF114;RIMS3;FPGT;ARL6IP5;NUDT17;ZNF687;CDK5RAP3;RARS2;TLE4;RAB2B;STARD4;RALBP1;NHLRC3;NHLRC4;NSMCE1;ARMC9;ATG10;THOC5;RUFY1;ARMCX3;RINT1;THAP6;NEIL2;TMEM138;ETHE1;RFX5;ZNF318;ANAPC4;SUCLG1;TCTA;KCTD17;SRSF9;LLGL2;ZNF155;ZNF397;ZCCHC7;RAB5B;TMED10;TMEM161A;RETSAT;FAM114A1;FAM149B1;COPB1;STXBP2;AGAP2;CD99L2;NTPCR;ZBTB4;ARPP19;RPAP2;RPAP3;KLC4;KIF3B;ZMAT2;NTHL1;NPHP1;S100A13;SCAP;AMZ2;FOPNL;LTA4H;NDUFV1;KIAA0319L;ISOC2;APOBEC3C;TBC1D8B;RAB4A;NEK4;XRCC4;STK11IP;LRBA;TMEM120A;VTA1;GLMN;ERLIN1;XRCC1;KLHL24;SUPT5H;PTRHD1;COPS4;FA2H;ARL2BP;ADCK2;FES;ACER3;CHMP2B;WDR5B;TAB3;CRYL1;PXMP4;ACO1;NDUFAF1;ITM2C;ITGB1;RNPEPL1;GFM2;NGLY1;CLYBL;PCMTD2;GLI4;GM2A;SUFU;SCRN3;ACP5;ACP2;AP3S1;ERMAP;OFD1;ZNF484;CERS5;CDADC1;SPHK2;GAA;SSR2;FN3KRP;WDR31;ZDHHC13;WIPI2;ANO5;WDR35;COMMD4;FCHSD1;TAF6L;FAM189B;TBC1D5;LCP1;EXOC5;AIDA;PCYOX1;RNFT2;RNF32;OAT;ATF6B;NDUFB5;STX16;KIAA1324L;VPS4B;GLRX;RNFT1;PAPSS1;AP3M2;ERLEC1;ZFP14;CNPY4;FAM120B;CTNNA1;SAP18;ANKRD54;STOM;ZNF226;ZNF347;YKT6;ZNF224;ZNF222;YIPF1;GK;LRRC27;STAT2;YIPF5;GATC;LCA5;CTNS;SUOX;RANBP6;RAB11B;ALDH4A1;KBTBD4;CLCN5;LPCAT3;GLOD4;PCYOX1L;RAB18;ACTR10;CLUAP1
